name,type,start_time,duration,"error","data","ack","address","read"
"I2C","start",464.604608438,0.000000062,,,,,
"I2C","address",464.604618688,0.0000865,,,true,0x0B,true
"I2C","data",464.6047615,0.0000865,,0xDE,true,,
"I2C","data",464.604904938,0.000086437,,0x30,true,,
"I2C","data",464.605046875,0.0000865,,0x97,false,,
"I2C","stop",464.6051975,0.000000063,,,,,
"I2C","start",464.606071,0.000000063,,,,,
"I2C","address",464.60608125,0.000086437,,,true,0x0B,false
"I2C","data",464.606172937,0.000170375,,0x0A,true,,
"I2C","start",464.6063535,0.000000062,,,,,
"I2C","address",464.606363687,0.0000865,,,true,0x0B,true
"I2C","data",464.606506625,0.0000865,,0xA7,true,,
"I2C","data",464.606650063,0.0000865,,0xFC,true,,
"I2C","data",464.606792125,0.0000865,,0xD8,false,,
"I2C","stop",464.60694275,0.000000063,,,,,
"I2C","start",464.606961313,0.000000063,,,,,
"I2C","address",464.6069715,0.0000865,,,true,0x0B,false
"I2C","data",464.60706325,0.000222188,,0x10,true,,
"I2C","start",464.607295625,0.000000063,,,,,
"I2C","address",464.607305812,0.0000865,,,true,0x0B,true
"I2C","data",464.607448813,0.0000865,,0xE4,true,,
"I2C","data",464.607592313,0.0000865,,0x04,true,,
"I2C","data",464.607734375,0.0000865,,0xA1,false,,
"I2C","stop",464.607885,0.000000062,,,,,
"I2C","start",464.607899687,0.000000063,,,,,
"I2C","address",464.607909937,0.000086438,,,true,0x0B,false
"I2C","data",464.608001625,0.000226125,,0x0F,true,,
"I2C","start",464.608237938,0.000000062,,,,,
"I2C","address",464.608248188,0.000086438,,,true,0x0B,true
"I2C","data",464.608391125,0.0000865,,0x99,true,,
"I2C","data",464.608534625,0.0000865,,0x04,true,,
"I2C","data",464.60867675,0.000086438,,0x5F,false,,
"I2C","stop",464.608827313,0.000000063,,,,,
"I2C","start",464.608838063,0.000000062,,,,,
"I2C","address",464.60884825,0.0000865,,,true,0x0B,false
"I2C","data",464.60894,0.000228687,,0x08,true,,
"I2C","start",464.609178875,0.000000063,,,,,
"I2C","address",464.609189062,0.0000865,,,true,0x0B,true
"I2C","data",464.609332563,0.000086437,,0xBA,true,,
"I2C","data",464.609476,0.0000865,,0x0B,true,,
"I2C","data",464.609618125,0.000086438,,0x81,false,,
"I2C","stop",464.609833813,0.000000063,,,,,
"I2C","start",464.611081937,0.000000063,,,,,
"I2C","address",464.611092125,0.0000865,,,true,0x0B,false
"I2C","data",464.611183875,0.000167438,,0x0D,true,,
"I2C","start",464.6113615,0.000000063,,,,,
"I2C","address",464.611371688,0.0000865,,,true,0x0B,true
"I2C","data",464.611515063,0.0000865,,0x5F,true,,
"I2C","data",464.6116585,0.0000865,,0x00,true,,
"I2C","data",464.611800437,0.0000865,,0xFC,false,,
"I2C","stop",464.611951,0.000000063,,,,,
"I2C","start",464.611970375,0.000000063,,,,,
"I2C","address",464.611980562,0.0000865,,,true,0x0B,false
"I2C","data",464.612072313,0.000281187,,0x51,true,,
"I2C","start",464.612363688,0.000000062,,,,,
"I2C","address",464.612373938,0.000086438,,,true,0x0B,true
"I2C","data",464.612518813,0.0000865,,0x04,true,,
"I2C","data",464.61266325,0.0000865,,0x00,true,,
"I2C","data",464.612808562,0.0000865,,0x00,true,,
"I2C","data",464.612953875,0.0000865,,0x00,true,,
"I2C","data",464.61309925,0.0000865,,0x00,true,,
"I2C","data",464.61324075,0.0000865,,0xDA,false,,
"I2C","stop",464.613391375,0.000000063,,,,,
"I2C","start",464.61340675,0.000000062,,,,,
"I2C","address",464.613416938,0.0000865,,,true,0x0B,false
"I2C","data",464.613508687,0.00023975,,0xD2,true,,
"I2C","start",464.613758625,0.000000063,,,,,
"I2C","address",464.613768875,0.0000865,,,true,0x0B,true
"I2C","data",464.613911875,0.000086437,,0x00,true,,
"I2C","data",464.614055312,0.0000865,,0x00,true,,
"I2C","data",464.614197312,0.0000865,,0x2C,false,,
"I2C","stop",464.614347875,0.000000062,,,,,
"I2C","start",464.614361062,0.000000063,,,,,
"I2C","address",464.614371312,0.000086438,,,true,0x0B,false
"I2C","data",464.614463,0.000218813,,0x3F,true,,
"I2C","start",464.614692,0.000000063,,,,,
"I2C","address",464.61470225,0.0000865,,,true,0x0B,true
"I2C","data",464.614845188,0.0000865,,0x4A,true,,
"I2C","data",464.61498875,0.000086437,,0x10,true,,
"I2C","data",464.61513075,0.0000865,,0x1F,false,,
"I2C","stop",464.615281375,0.000000063,,,,,
"I2C","start",464.616104812,0.000000063,,,,,
"I2C","address",464.616115063,0.0000865,,,true,0x0B,false
"I2C","data",464.61620675,0.000159312,,0x3E,true,,
"I2C","start",464.61637625,0.000000063,,,,,
"I2C","address",464.6163865,0.0000865,,,true,0x0B,true
"I2C","data",464.616529937,0.0000865,,0x4A,true,,
"I2C","data",464.616673438,0.000086437,,0x10,true,,
"I2C","data",464.6168155,0.000086438,,0x09,false,,
"I2C","stop",464.616966125,0.000000063,,,,,
"I2C","start",464.616976187,0.000000063,,,,,
"I2C","address",464.616986437,0.0000865,,,true,0x0B,false
"I2C","data",464.617078125,0.000218312,,0x3D,true,,
"I2C","start",464.617306625,0.000000062,,,,,
"I2C","address",464.617316813,0.0000865,,,true,0x0B,true
"I2C","data",464.617459812,0.0000865,,0x49,true,,
"I2C","data",464.617667875,0.0000865,,0x10,true,,
"I2C","data",464.617867312,0.0000865,,0x0C,false,,
"I2C","stop",464.618018437,0.000000063,,,,,
"I2C","start",464.618054938,0.000000063,,,,,
"I2C","address",464.618065188,0.000086437,,,true,0x0B,false
"I2C","data",464.618156875,0.00019175,,0x3F,true,,
"I2C","start",464.618358812,0.000000063,,,,,
"I2C","address",464.618369,0.0000865,,,true,0x0B,true
"I2C","data",464.618511875,0.0000865,,0x4A,true,,
"I2C","data",464.61865525,0.0000865,,0x10,true,,
"I2C","data",464.61879725,0.000086437,,0x1F,false,,
"I2C","stop",464.618947812,0.000000063,,,,,
"I2C","start",464.618969563,0.000000062,,,,,
"I2C","address",464.618979813,0.000086437,,,true,0x0B,false
"I2C","data",464.6190715,0.000206625,,0x3E,true,,
"I2C","start",464.619288312,0.000000063,,,,,
"I2C","address",464.6192985,0.0000865,,,true,0x0B,true
"I2C","data",464.6194415,0.000086437,,0x4A,true,,
"I2C","data",464.619584875,0.000086437,,0x10,true,,
"I2C","data",464.619726813,0.0000865,,0x09,false,,
"I2C","stop",464.619877313,0.000000062,,,,,
"I2C","start",464.6242835,0.000000063,,,,,
"I2C","address",464.62429375,0.0000865,,,true,0x0B,false
"I2C","data",464.624385437,0.000159625,,0x3D,true,,
"I2C","start",464.62455525,0.000000062,,,,,
"I2C","address",464.6245655,0.000086437,,,true,0x0B,true
"I2C","data",464.624708875,0.0000865,,0x49,true,,
"I2C","data",464.624852375,0.0000865,,0x10,true,,
"I2C","data",464.624994375,0.0000865,,0x0C,false,,
"I2C","stop",464.625145,0.000000063,,,,,
"I2C","start",465.604553437,0.000000063,,,,,
"I2C","address",465.604563625,0.0000865,,,true,0x0B,false
"I2C","data",465.604655312,0.000179687,,0xD5,true,,
"I2C","start",465.604845188,0.000000062,,,,,
"I2C","address",465.604855375,0.0000865,,,true,0x0B,true
"I2C","data",465.605041,0.0000865,,0x00,true,,
"I2C","data",465.605184062,0.0000865,,0x00,true,,
"I2C","data",465.605326187,0.0000865,,0x4E,false,,
"I2C","stop",465.605476875,0.000000062,,,,,
"I2C","start",465.606296,0.000000063,,,,,
"I2C","address",465.60630625,0.000086438,,,true,0x0B,false
"I2C","data",465.606397937,0.000177313,,0xD3,true,,
"I2C","data",465.606580437,0.000131563,,0x00,true,,
"I2C","data",465.606717188,0.000134062,,0x00,true,,
"I2C","data",465.6068565,0.000133063,,0x81,true,,
"I2C","stop",465.607,0.000000063,,,,,
"I2C","start",465.607011937,0.000000063,,,,,
"I2C","address",465.607022187,0.000086438,,,true,0x0B,false
"I2C","data",465.607113875,0.000209688,,0x00,true,,
"I2C","data",465.60732875,0.000131625,,0x51,true,,
"I2C","data",465.607465563,0.000133938,,0x00,true,,
"I2C","data",465.60760475,0.000132938,,0x0A,true,,
"I2C","stop",465.607748125,0.000000063,,,,,
"I2C","start",465.608042625,0.000000063,,,,,
"I2C","address",465.608052812,0.0000865,,,true,0x0B,false
"I2C","data",465.608144563,0.000907125,,0x23,true,,
"I2C","start",465.609061875,0.000000062,,,,,
"I2C","address",465.609072062,0.0000865,,,true,0x0B,true
"I2C","data",465.60926425,0.0000865,,0x04,true,,
"I2C","data",465.6094665,0.0000865,,0x00,true,,
"I2C","data",465.609611938,0.000086437,,0x00,true,,
"I2C","data",465.609757375,0.0000865,,0x00,true,,
"I2C","data",465.609902813,0.0000865,,0x00,true,,
"I2C","data",465.610044437,0.000086437,,0x54,false,,
"I2C","stop",465.610195062,0.000000063,,,,,
"I2C","start",465.61134,0.000000063,,,,,
"I2C","address",465.611350188,0.0000865,,,true,0x0B,false
"I2C","data",465.611441875,0.000157312,,0x00,true,,
"I2C","data",465.611604375,0.000131625,,0x53,true,,
"I2C","data",465.61174125,0.000134,,0x00,true,,
"I2C","data",465.611880438,0.000133062,,0x20,true,,
"I2C","stop",465.612023937,0.000000063,,,,,
"I2C","start",465.612032437,0.000000063,,,,,
"I2C","address",465.612042687,0.0000865,,,true,0x0B,false
"I2C","data",465.612134375,0.001195688,,0x23,true,,
"I2C","start",465.61334025,0.000000062,,,,,
"I2C","address",465.6133505,0.0000865,,,true,0x0B,true
"I2C","data",465.613494937,0.000086438,,0x04,true,,
"I2C","data",465.613639375,0.000086438,,0x00,true,,
"I2C","data",465.61378475,0.0000865,,0x00,true,,
"I2C","data",465.613930187,0.0000865,,0x00,true,,
"I2C","data",465.614075625,0.0000865,,0x00,true,,
"I2C","data",465.614217188,0.0000865,,0x54,false,,
"I2C","stop",465.61436775,0.000000063,,,,,
"I2C","start",465.614385062,0.000000063,,,,,
"I2C","address",465.61439525,0.0000865,,,true,0x0B,false
"I2C","data",465.614486937,0.00021625,,0x00,true,,
"I2C","data",465.614708437,0.000131,,0x54,true,,
"I2C","data",465.614844688,0.000133937,,0x00,true,,
"I2C","data",465.614983812,0.000133063,,0x4B,true,,
"I2C","stop",465.615127313,0.000000062,,,,,
"I2C","start",465.616315563,0.000000063,,,,,
"I2C","address",465.616325813,0.000086437,,,true,0x0B,false
"I2C","data",465.6164175,0.000469,,0x23,true,,
"I2C","start",465.616896688,0.000000063,,,,,
"I2C","address",465.616906938,0.000086438,,,true,0x0B,true
"I2C","data",465.617099625,0.0000865,,0x04,true,,
"I2C","data",465.617247375,0.000086438,,0x86,true,,
"I2C","data",465.617486812,0.0000865,,0x03,true,,
"I2C","data",465.6176355,0.0000865,,0x06,true,,
"I2C","data",465.617845938,0.0000865,,0x00,true,,
"I2C","data",465.617987562,0.0000865,,0xD2,false,,
"I2C","stop",465.618138187,0.000000063,,,,,
"I2C","start",465.618280562,0.000000063,,,,,
"I2C","address",465.61829075,0.0000865,,,true,0x0B,false
"I2C","data",465.618382437,0.000156875,,0x00,true,,
"I2C","data",465.618544563,0.0001315,,0x55,true,,
"I2C","data",465.618681312,0.000133875,,0x00,true,,
"I2C","data",465.618820375,0.000132938,,0x5E,true,,
"I2C","stop",465.61896375,0.000000063,,,,,
"I2C","start",465.6189715,0.000000063,,,,,
"I2C","address",465.618981688,0.0000865,,,true,0x0B,false
"I2C","data",465.619073437,0.001204375,,0x23,true,,
"I2C","start",465.620288,0.000000062,,,,,
"I2C","address",465.620298187,0.0000865,,,true,0x0B,true
"I2C","data",465.620443125,0.000086438,,0x02,true,,
"I2C","data",465.620587563,0.0000865,,0x10,true,,
"I2C","data",465.620733,0.0000865,,0x08,true,,
"I2C","data",465.620874562,0.0000865,,0x16,true,,
"I2C","data",465.6210205,0.0000865,,0x16,true,,
"I2C","data",465.621162125,0.0000865,,0x16,false,,
"I2C","stop",465.621304688,0.000000062,,,,,
"I2C","start",465.62448275,0.000000062,,,,,
"I2C","address",465.624492938,0.0000865,,,true,0x0B,false
"I2C","data",465.624584625,0.000170938,,0x09,true,,
"I2C","start",465.62476575,0.000000063,,,,,
"I2C","address",465.624776,0.000086437,,,true,0x0B,true
"I2C","data",465.624919,0.000086438,,0xDB,true,,
"I2C","data",465.6250625,0.000086438,,0x30,true,,
"I2C","data",465.625204563,0.0000865,,0xD6,false,,
"I2C","stop",465.625355062,0.000000063,,,,,
"I2C","start",465.626245687,0.000000063,,,,,
"I2C","address",465.626255937,0.0000865,,,true,0x0B,false
"I2C","data",465.626347625,0.000170562,,0x0A,true,,
"I2C","start",465.626528375,0.000000063,,,,,
"I2C","address",465.626538563,0.0000865,,,true,0x0B,true
"I2C","data",465.626681562,0.000086438,,0x9D,true,,
"I2C","data",465.626825,0.0000865,,0xFC,true,,
"I2C","data",465.626967,0.000086438,,0xA3,false,,
"I2C","stop",465.6271175,0.000000063,,,,,
"I2C","start",465.627127187,0.000000063,,,,,
"I2C","address",465.627137437,0.0000865,,,true,0x0B,false
"I2C","data",465.627229125,0.000231125,,0x10,true,,
"I2C","start",465.627470437,0.000000063,,,,,
"I2C","address",465.627480625,0.0000865,,,true,0x0B,true
"I2C","data",465.627623625,0.0000865,,0xE4,true,,
"I2C","data",465.627767188,0.000086437,,0x04,true,,
"I2C","data",465.62790925,0.0000865,,0xA1,false,,
"I2C","stop",465.628059875,0.000000062,,,,,
"I2C","start",465.628074813,0.000000062,,,,,
"I2C","address",465.628085,0.0000865,,,true,0x0B,false
"I2C","data",465.628176688,0.000226,,0x0F,true,,
"I2C","start",465.628412875,0.000000063,,,,,
"I2C","address",465.628423063,0.0000865,,,true,0x0B,true
"I2C","data",465.628566062,0.0000865,,0x99,true,,
"I2C","data",465.628709625,0.000086437,,0x04,true,,
"I2C","data",465.628851688,0.0000865,,0x5F,false,,
"I2C","stop",465.629002313,0.000000063,,,,,
"I2C","start",465.6290125,0.000000063,,,,,
"I2C","address",465.62902275,0.000086437,,,true,0x0B,false
"I2C","data",465.629114437,0.00022925,,0x08,true,,
"I2C","start",465.629353875,0.000000063,,,,,
"I2C","address",465.629364125,0.000086437,,,true,0x0B,true
"I2C","data",465.629507563,0.0000865,,0xBA,true,,
"I2C","data",465.629651062,0.000086438,,0x0B,true,,
"I2C","data",465.629793125,0.000086438,,0x81,false,,
"I2C","stop",465.62994375,0.000000063,,,,,
"I2C","start",465.631382687,0.000000063,,,,,
"I2C","address",465.631392875,0.0000865,,,true,0x0B,false
"I2C","data",465.631484625,0.000167125,,0x0D,true,,
"I2C","start",465.631661937,0.000000063,,,,,
"I2C","address",465.631672125,0.0000865,,,true,0x0B,true
"I2C","data",465.631815562,0.0000865,,0x5F,true,,
"I2C","data",465.631959125,0.0000865,,0x00,true,,
"I2C","data",465.63210125,0.0000865,,0xFC,false,,
"I2C","stop",465.632251812,0.000000063,,,,,
"I2C","start",465.632262438,0.000000063,,,,,
"I2C","address",465.632272625,0.0000865,,,true,0x0B,false
"I2C","data",465.632364375,0.00028975,,0x51,true,,
"I2C","start",465.632664313,0.000000062,,,,,
"I2C","address",465.632674562,0.0000865,,,true,0x0B,true
"I2C","data",465.632866813,0.000086437,,0x04,true,,
"I2C","data",465.633069187,0.000086437,,0x00,true,,
"I2C","data",465.633214625,0.000086437,,0x00,true,,
"I2C","data",465.633360063,0.000086437,,0x00,true,,
"I2C","data",465.633505437,0.0000865,,0x00,true,,
"I2C","data",465.633646937,0.0000865,,0xDA,false,,
"I2C","stop",465.6337975,0.000000063,,,,,
"I2C","start",465.633812875,0.000000063,,,,,
"I2C","address",465.633823125,0.000086437,,,true,0x0B,false
"I2C","data",465.633914812,0.0002395,,0xD2,true,,
"I2C","start",465.6341645,0.000000063,,,,,
"I2C","address",465.63417475,0.000086437,,,true,0x0B,true
"I2C","data",465.634317688,0.0000865,,0x00,true,,
"I2C","data",465.634461187,0.0000865,,0x00,true,,
"I2C","data",465.63460325,0.000086438,,0x2C,false,,
"I2C","stop",465.634753875,0.000000063,,,,,
"I2C","start",465.63476625,0.000000063,,,,,
"I2C","address",465.6347765,0.000086438,,,true,0x0B,false
"I2C","data",465.634868187,0.00021975,,0x3F,true,,
"I2C","start",465.635098125,0.000000062,,,,,
"I2C","address",465.635108312,0.0000865,,,true,0x0B,true
"I2C","data",465.635251187,0.0000865,,0x4A,true,,
"I2C","data",465.635394625,0.0000865,,0x10,true,,
"I2C","data",465.635536625,0.0000865,,0x1F,false,,
"I2C","stop",465.63568725,0.000000063,,,,,
"I2C","start",465.636236312,0.000000063,,,,,
"I2C","address",465.6362465,0.0000865,,,true,0x0B,false
"I2C","data",465.63633825,0.000159875,,0x3E,true,,
"I2C","start",465.636508312,0.000000063,,,,,
"I2C","address",465.6365185,0.0000865,,,true,0x0B,true
"I2C","data",465.636661937,0.0000865,,0x49,true,,
"I2C","data",465.636805438,0.0000865,,0x10,true,,
"I2C","data",465.6369475,0.0000865,,0x36,false,,
"I2C","stop",465.637098187,0.000000063,,,,,
"I2C","start",465.637108688,0.000000062,,,,,
"I2C","address",465.637118875,0.0000865,,,true,0x0B,false
"I2C","data",465.637210625,0.000217812,,0x3D,true,,
"I2C","start",465.637438625,0.000000062,,,,,
"I2C","address",465.637448875,0.000086438,,,true,0x0B,true
"I2C","data",465.637591812,0.000086438,,0x48,true,,
"I2C","data",465.63773525,0.0000865,,0x10,true,,
"I2C","data",465.637877312,0.0000865,,0x19,false,,
"I2C","stop",465.638027937,0.000000063,,,,,
"I2C","start",465.63808375,0.000000062,,,,,
"I2C","address",465.638093938,0.0000865,,,true,0x0B,false
"I2C","data",465.638185688,0.000172562,,0x3F,true,,
"I2C","start",465.638368437,0.000000063,,,,,
"I2C","address",465.638378625,0.0000865,,,true,0x0B,true
"I2C","data",465.638521625,0.0000865,,0x4A,true,,
"I2C","data",465.638665125,0.0000865,,0x10,true,,
"I2C","data",465.638807187,0.0000865,,0x1F,false,,
"I2C","stop",465.638957875,0.000000062,,,,,
"I2C","start",465.638969,0.000000063,,,,,
"I2C","address",465.63897925,0.000086438,,,true,0x0B,false
"I2C","data",465.639070937,0.000217063,,0x3E,true,,
"I2C","start",465.639298188,0.000000063,,,,,
"I2C","address",465.639308438,0.000086437,,,true,0x0B,true
"I2C","data",465.639451313,0.0000865,,0x49,true,,
"I2C","data",465.639594687,0.0000865,,0x10,true,,
"I2C","data",465.63973675,0.0000865,,0x36,false,,
"I2C","stop",465.639887375,0.000000063,,,,,
"I2C","start",465.644473812,0.000000063,,,,,
"I2C","address",465.644484,0.0000865,,,true,0x0B,false
"I2C","data",465.64457575,0.000159625,,0x3D,true,,
"I2C","start",465.644745563,0.000000062,,,,,
"I2C","address",465.644755813,0.000086437,,,true,0x0B,true
"I2C","data",465.64489925,0.0000865,,0x48,true,,
"I2C","data",465.64504275,0.000086437,,0x10,true,,
"I2C","data",465.64518475,0.0000865,,0x19,false,,
"I2C","stop",465.645335375,0.000000063,,,,,
"I2C","start",466.62477875,0.000000063,,,,,
"I2C","address",466.624788937,0.0000865,,,true,0x0B,false
"I2C","data",466.624880625,0.000253187,,0xD5,true,,
"I2C","start",466.625144,0.000000063,,,,,
"I2C","address",466.62515425,0.000086438,,,true,0x0B,true
"I2C","data",466.625320187,0.0000865,,0x00,true,,
"I2C","data",466.625496188,0.0000865,,0x00,true,,
"I2C","data",466.625638312,0.000086438,,0x4E,false,,
"I2C","stop",466.625788937,0.000000063,,,,,
"I2C","start",466.626474375,0.000000063,,,,,
"I2C","address",466.626484625,0.0000865,,,true,0x0B,false
"I2C","data",466.626576312,0.000177063,,0xD3,true,,
"I2C","data",466.626758625,0.000131563,,0x00,true,,
"I2C","data",466.626895438,0.00013375,,0x00,true,,
"I2C","data",466.627034438,0.000132875,,0x81,true,,
"I2C","stop",466.62717775,0.000000063,,,,,
"I2C","start",466.627190375,0.000000063,,,,,
"I2C","address",466.627200562,0.0000865,,,true,0x0B,false
"I2C","data",466.62729225,0.00020875,,0x00,true,,
"I2C","data",466.627506187,0.000131563,,0x51,true,,
"I2C","data",466.627643,0.000133938,,0x00,true,,
"I2C","data",466.627782187,0.000133,,0x0A,true,,
"I2C","stop",466.627925625,0.000000063,,,,,
"I2C","start",466.628268625,0.000000063,,,,,
"I2C","address",466.628278875,0.0000865,,,true,0x0B,false
"I2C","data",466.628370562,0.00085825,,0x23,true,,
"I2C","start",466.629239,0.000000063,,,,,
"I2C","address",466.629249188,0.0000865,,,true,0x0B,true
"I2C","data",466.629394125,0.000086438,,0x04,true,,
"I2C","data",466.629538562,0.0000865,,0x00,true,,
"I2C","data",466.629683937,0.0000865,,0x00,true,,
"I2C","data",466.62982925,0.0000865,,0x00,true,,
"I2C","data",466.629974563,0.0000865,,0x00,true,,
"I2C","data",466.630116063,0.0000865,,0x54,false,,
"I2C","stop",466.630266563,0.000000062,,,,,
"I2C","start",466.631526313,0.000000063,,,,,
"I2C","address",466.6315365,0.0000865,,,true,0x0B,false
"I2C","data",466.63162825,0.000157187,,0x00,true,,
"I2C","data",466.631790687,0.000131563,,0x53,true,,
"I2C","data",466.6319275,0.000133938,,0x00,true,,
"I2C","data",466.632066688,0.000133,,0x20,true,,
"I2C","stop",466.632210125,0.000000063,,,,,
"I2C","start",466.632219062,0.000000063,,,,,
"I2C","address",466.632229312,0.0000865,,,true,0x0B,false
"I2C","data",466.632321,0.001195063,,0x23,true,,
"I2C","start",466.63352625,0.000000063,,,,,
"I2C","address",466.633536438,0.0000865,,,true,0x0B,true
"I2C","data",466.633680875,0.0000865,,0x04,true,,
"I2C","data",466.633825312,0.000086437,,0x00,true,,
"I2C","data",466.633970687,0.0000865,,0x00,true,,
"I2C","data",466.634116125,0.000086437,,0x00,true,,
"I2C","data",466.6342615,0.0000865,,0x00,true,,
"I2C","data",466.634403125,0.0000865,,0x54,false,,
"I2C","stop",466.63455375,0.000000062,,,,,
"I2C","start",466.634571,0.000000063,,,,,
"I2C","address",466.63458125,0.000086438,,,true,0x0B,false
"I2C","data",466.634672937,0.000216438,,0x00,true,,
"I2C","data",466.634894562,0.000131125,,0x54,true,,
"I2C","data",466.635030875,0.000134,,0x00,true,,
"I2C","data",466.635170062,0.000132938,,0x4B,true,,
"I2C","stop",466.635313437,0.000000063,,,,,
"I2C","start",466.6364505,0.000000062,,,,,
"I2C","address",466.636460688,0.0000865,,,true,0x0B,false
"I2C","data",466.636552375,0.000469312,,0x23,true,,
"I2C","start",466.637031875,0.000000063,,,,,
"I2C","address",466.637042125,0.0000865,,,true,0x0B,true
"I2C","data",466.637186438,0.0000865,,0x04,true,,
"I2C","data",466.637330937,0.000086437,,0x86,true,,
"I2C","data",466.637476312,0.0000865,,0x03,true,,
"I2C","data",466.63762175,0.0000865,,0x06,true,,
"I2C","data",466.637767188,0.000086437,,0x00,true,,
"I2C","data",466.63790875,0.0000865,,0xD2,false,,
"I2C","stop",466.63805925,0.000000062,,,,,
"I2C","start",466.638431625,0.000000062,,,,,
"I2C","address",466.638441812,0.0000865,,,true,0x0B,false
"I2C","data",466.638533563,0.000157,,0x00,true,,
"I2C","data",466.638695812,0.000131563,,0x55,true,,
"I2C","data",466.638832625,0.000133937,,0x00,true,,
"I2C","data",466.638971813,0.000133,,0x5E,true,,
"I2C","stop",466.63911525,0.000000063,,,,,
"I2C","start",466.639121687,0.000000063,,,,,
"I2C","address",466.639131937,0.000086438,,,true,0x0B,false
"I2C","data",466.639223625,0.001205438,,0x23,true,,
"I2C","start",466.64043925,0.000000063,,,,,
"I2C","address",466.640449438,0.0000865,,,true,0x0B,true
"I2C","data",466.64064225,0.0000865,,0x02,true,,
"I2C","data",466.640844625,0.0000865,,0x10,true,,
"I2C","data",466.6409905,0.000086437,,0x08,true,,
"I2C","data",466.641173687,0.0000865,,0x16,true,,
"I2C","data",466.641564,0.0000865,,0x16,true,,
"I2C","data",466.64192375,0.0000865,,0x16,false,,
"I2C","stop",466.642069125,0.000000063,,,,,
"I2C","start",466.644673125,0.000000063,,,,,
"I2C","address",466.644683312,0.0000865,,,true,0x0B,false
"I2C","data",466.644775063,0.000170188,,0x09,true,,
"I2C","start",466.644955438,0.000000062,,,,,
"I2C","address",466.644965688,0.000086437,,,true,0x0B,true
"I2C","data",466.6451085,0.0000865,,0xDE,true,,
"I2C","data",466.645251938,0.0000865,,0x30,true,,
"I2C","data",466.645393875,0.0000865,,0x97,false,,
"I2C","stop",466.6455445,0.000000062,,,,,
"I2C","start",466.646488875,0.000000063,,,,,
"I2C","address",466.646499125,0.000086438,,,true,0x0B,false
"I2C","data",466.646590812,0.000170188,,0x0A,true,,
"I2C","start",466.646771188,0.000000063,,,,,
"I2C","address",466.646781375,0.0000865,,,true,0x0B,true
"I2C","data",466.646924375,0.0000865,,0xA4,true,,
"I2C","data",466.647132375,0.0000865,,0xFC,true,,
"I2C","data",466.647331812,0.0000865,,0xE7,false,,
"I2C","stop",466.647482875,0.000000063,,,,,
"I2C","start",466.647492875,0.000000062,,,,,
"I2C","address",466.647503125,0.0000865,,,true,0x0B,false
"I2C","data",466.647594813,0.0002305,,0x10,true,,
"I2C","start",466.6478355,0.000000063,,,,,
"I2C","address",466.64784575,0.0000865,,,true,0x0B,true
"I2C","data",466.647988563,0.0000865,,0xE4,true,,
"I2C","data",466.648131938,0.0000865,,0x04,true,,
"I2C","data",466.648273937,0.0000865,,0xA1,false,,
"I2C","stop",466.648424562,0.000000063,,,,,
"I2C","start",466.648448,0.000000063,,,,,
"I2C","address",466.64845825,0.0000865,,,true,0x0B,false
"I2C","data",466.648549937,0.00021725,,0x0F,true,,
"I2C","start",466.648777375,0.000000062,,,,,
"I2C","address",466.648787625,0.0000865,,,true,0x0B,true
"I2C","data",466.6489305,0.0000865,,0x99,true,,
"I2C","data",466.649073938,0.0000865,,0x04,true,,
"I2C","data",466.649216,0.0000865,,0x5F,false,,
"I2C","stop",466.649366563,0.000000063,,,,,
"I2C","start",466.649376188,0.000000062,,,,,
"I2C","address",466.649386375,0.0000865,,,true,0x0B,false
"I2C","data",466.649478125,0.00022975,,0x08,true,,
"I2C","start",466.649718063,0.000000063,,,,,
"I2C","address",466.64972825,0.0000865,,,true,0x0B,true
"I2C","data",466.649871688,0.0000865,,0xBA,true,,
"I2C","data",466.650015188,0.0000865,,0x0B,true,,
"I2C","data",466.65015725,0.0000865,,0x81,false,,
"I2C","stop",466.650307875,0.000000062,,,,,
"I2C","start",466.65165225,0.000000063,,,,,
"I2C","address",466.651662438,0.0000865,,,true,0x0B,false
"I2C","data",466.651754125,0.000167062,,0x0D,true,,
"I2C","start",466.651931375,0.000000063,,,,,
"I2C","address",466.651941562,0.0000865,,,true,0x0B,true
"I2C","data",466.652084937,0.0000865,,0x5F,true,,
"I2C","data",466.652228312,0.0000865,,0x00,true,,
"I2C","data",466.652370375,0.0000865,,0xFC,false,,
"I2C","stop",466.652520938,0.000000062,,,,,
"I2C","start",466.652531562,0.000000063,,,,,
"I2C","address",466.652541812,0.000086438,,,true,0x0B,false
"I2C","data",466.6526335,0.000289938,,0x51,true,,
"I2C","start",466.652933625,0.000000063,,,,,
"I2C","address",466.652943812,0.0000865,,,true,0x0B,true
"I2C","data",466.653088625,0.0000865,,0x04,true,,
"I2C","data",466.653232937,0.0000865,,0x00,true,,
"I2C","data",466.65337825,0.0000865,,0x00,true,,
"I2C","data",466.653523563,0.000086437,,0x00,true,,
"I2C","data",466.653668812,0.0000865,,0x00,true,,
"I2C","data",466.653810375,0.0000865,,0xDA,false,,
"I2C","stop",466.653961,0.000000063,,,,,
"I2C","start",466.653976625,0.000000063,,,,,
"I2C","address",466.653986813,0.0000865,,,true,0x0B,false
"I2C","data",466.6540785,0.000239563,,0xD2,true,,
"I2C","start",466.65432825,0.000000063,,,,,
"I2C","address",466.654338437,0.0000865,,,true,0x0B,true
